4.04E-06,9.323,3.73E+10,9.326,3.73E+10,9.329,3.73E+10,9.332,3.73E+10,9.334,3.73E+10,9.337,3.72E+10,9.34,3.72E+10,9.343,3.72E+10,9.345,3.72E+10,9.348,3.72E+10,9.351,3.72E+10,9.353,3.71E+10,9.356,3.71E+10,9.359,3.71E+10,9.362,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.373,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.69E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.68E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10
4.04E-06,9.329,3.73E+10,9.332,3.73E+10,9.334,3.73E+10,9.337,3.72E+10,9.34,3.72E+10,9.343,3.72E+10,9.345,3.72E+10,9.348,3.72E+10,9.351,3.72E+10,9.353,3.71E+10,9.356,3.71E+10,9.359,3.71E+10,9.362,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.373,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.69E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.68E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.67E+10,9.437,3.66E+10
4.04E-06,9.334,3.73E+10,9.337,3.72E+10,9.34,3.72E+10,9.342,3.72E+10,9.345,3.72E+10,9.348,3.72E+10,9.351,3.72E+10,9.353,3.71E+10,9.356,3.71E+10,9.359,3.71E+10,9.362,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.373,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.392,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.68E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.67E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10
4.05E-06,9.34,3.72E+10,9.342,3.72E+10,9.345,3.72E+10,9.348,3.72E+10,9.351,3.72E+10,9.353,3.71E+10,9.356,3.71E+10,9.359,3.71E+10,9.362,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.373,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.392,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.68E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.67E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10
4.05E-06,9.345,3.72E+10,9.348,3.72E+10,9.351,3.72E+10,9.353,3.71E+10,9.356,3.71E+10,9.359,3.71E+10,9.362,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.372,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.68E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.67E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.66E+10,9.453,3.65E+10
4.06E-06,9.351,3.72E+10,9.353,3.71E+10,9.356,3.71E+10,9.359,3.71E+10,9.362,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.372,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.67E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.66E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10
4.06E-06,9.356,3.71E+10,9.359,3.71E+10,9.361,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.372,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.435,3.67E+10,9.437,3.66E+10,9.44,3.66E+10,9.443,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.66E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10
4.06E-06,9.361,3.71E+10,9.364,3.71E+10,9.367,3.71E+10,9.37,3.70E+10,9.372,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.381,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.4,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.435,3.67E+10,9.437,3.66E+10,9.44,3.66E+10,9.443,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.451,3.66E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10
4.07E-06,9.367,3.71E+10,9.37,3.70E+10,9.372,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.38,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.399,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.435,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.443,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.451,3.66E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10
4.07E-06,9.372,3.70E+10,9.375,3.70E+10,9.378,3.70E+10,9.38,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.389,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.399,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.443,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.451,3.66E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10
4.08E-06,9.378,3.70E+10,9.38,3.70E+10,9.383,3.70E+10,9.386,3.69E+10,9.388,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.399,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.408,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.66E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10,9.482,3.64E+10,9.485,3.63E+10
4.08E-06,9.383,3.70E+10,9.386,3.69E+10,9.388,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.397,3.69E+10,9.399,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.407,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.416,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.66E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10,9.482,3.64E+10,9.485,3.63E+10,9.488,3.63E+10,9.49,3.63E+10
4.08E-06,9.388,3.69E+10,9.391,3.69E+10,9.394,3.69E+10,9.396,3.69E+10,9.399,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.407,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.415,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.65E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10,9.482,3.64E+10,9.485,3.63E+10,9.488,3.63E+10,9.49,3.63E+10,9.493,3.63E+10,9.495,3.63E+10
4.09E-06,9.394,3.69E+10,9.396,3.69E+10,9.399,3.69E+10,9.402,3.68E+10,9.405,3.68E+10,9.407,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.415,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.424,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.65E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10,9.482,3.64E+10,9.485,3.63E+10,9.488,3.63E+10,9.49,3.63E+10,9.493,3.63E+10,9.495,3.63E+10,9.498,3.63E+10,9.501,3.62E+10
4.09E-06,9.399,3.69E+10,9.402,3.68E+10,9.404,3.68E+10,9.407,3.68E+10,9.41,3.68E+10,9.413,3.68E+10,9.415,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.423,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.432,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.65E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10,9.482,3.64E+10,9.485,3.63E+10,9.488,3.63E+10,9.49,3.63E+10,9.493,3.63E+10,9.495,3.63E+10,9.498,3.63E+10,9.501,3.62E+10,9.503,3.62E+10,9.506,3.62E+10
4.10E-06,9.404,3.68E+10,9.407,3.68E+10,9.41,3.68E+10,9.412,3.68E+10,9.415,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.423,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.431,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.44,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.65E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10,9.482,3.64E+10,9.485,3.63E+10,9.488,3.63E+10,9.49,3.63E+10,9.493,3.63E+10,9.495,3.63E+10,9.498,3.63E+10,9.501,3.62E+10,9.503,3.62E+10,9.506,3.62E+10,9.509,3.62E+10,9.511,3.62E+10
4.10E-06,9.41,3.68E+10,9.412,3.68E+10,9.415,3.68E+10,9.418,3.67E+10,9.421,3.67E+10,9.423,3.67E+10,9.426,3.67E+10,9.429,3.67E+10,9.431,3.67E+10,9.434,3.66E+10,9.437,3.66E+10,9.439,3.66E+10,9.442,3.66E+10,9.445,3.66E+10,9.448,3.66E+10,9.45,3.65E+10,9.453,3.65E+10,9.456,3.65E+10,9.458,3.65E+10,9.461,3.65E+10,9.464,3.65E+10,9.466,3.65E+10,9.469,3.64E+10,9.472,3.64E+10,9.474,3.64E+10,9.477,3.64E+10,9.48,3.64E+10,9.482,3.64E+10,9.485,3.63E+10,9.487,3.63E+10,9.49,3.63E+10,9.493,3.63E+10,9.495,3.63E+10,9.498,3.63E+10,9.501,3.62E+10,9.503,3.62E+10,9.506,3.62E+10,9.509,3.62E+10,9.511,3.62E+10,9.514,3.62E+10,9.516,3.62E+10
